head,id,family,order,variant,j,site,self_event,argmax,argmax_anchor,attended_name,attended_role,attended_fact_query,attended_is_answer,dominance,qk_pass,attended_roles,contrast_first_all,others_first_all,collisions_first_all,contrast_first_same_role,others_first_same_role,collisions_first_same_role,contrast_last_all,others_last_all,collisions_last_all,contrast_last_same_role,others_last_same_role,collisions_last_same_role
L16H24,056/direct/corrupted/1/order0,56,0,corrupted,248,earlier,False,244,last,Nulma,target,True,True,1.1858844757080078,False,target,0.023046493530273438,2,0,0.015979766845703125,1,0,-0.00921630859375,2,0,-0.04483795166015625,1,0
L16H24,056/direct/corrupted/1/order0,56,0,corrupted,257,earlier,False,253,last,Lelta,target,False,False,1.1092190742492676,False,target,-0.03919347127278646,3,0,-0.04400825500488281,2,0,-0.09609222412109375,3,0,-0.10898208618164062,2,0
L16H24,056/direct/corrupted/1/order0,56,0,corrupted,268,earlier,False,253,last,Lelta,target,False,False,1.217713713645935,False,target,-0.011893987655639648,5,0,-0.03260509173075358,3,0,-0.08232421875,5,0,-0.08754475911458333,3,0
L16H24,056/direct/corrupted/1/order0,56,0,corrupted,278,earlier,False,250,last,Bista,source,True,False,1.6819955110549927,False,source;target,-0.015161514282226562,5,0,-0.0010128021240234375,3,0,0.01817626953125,5,0,0.030710856119791664,3,0
L16H24,056/direct/corrupted/1/order0,56,0,corrupted,279,earlier,False,250,last,Bista,source,True,False,1.9506466388702393,False,source;target,-0.015142059326171875,5,0,-0.004606882731119791,3,0,0.009584045410156249,5,0,0.01866912841796875,3,0
L16H24,056/direct/corrupted/1/order0,56,0,corrupted,282,final,False,250,last,Bista,source,True,False,1.3039982318878174,False,source;target,-0.01937999725341797,5,0,-0.007758776346842447,3,0,0.010558319091796876,5,0,0.0211639404296875,3,0
L17H3,056/direct/corrupted/1/order0,56,0,corrupted,244,earlier,True,244,last,Nulma,target,True,True,1.1501612663269043,False,target,0.001861572265625,2,0,0.0107421875,1,0,-0.0329132080078125,2,0,-0.015655517578125,1,0
L17H3,056/direct/corrupted/1/order0,56,0,corrupted,269,earlier,True,269,last,Lelta,source,False,False,1.5075886249542236,False,source;target,-0.03906955718994141,5,0,-0.02890173594156901,3,0,-0.01797637939453125,5,0,-0.020388285319010418,3,0
L17H3,056/direct/corrupted/1/order0,56,0,corrupted,282,final,False,250,last,Bista,source,True,False,1.612383484840393,False,source;target,0.011765289306640624,5,0,0.026785532633463543,3,0,-0.00044517517089843746,5,0,-0.010107040405273438,3,0
L17H24,056/direct/corrupted/1/order0,56,0,corrupted,248,earlier,False,233,first,Bista,target,False,False,3.257736921310425,False,target,0.3409423828125,2,0,0.335052490234375,1,0,0.0106353759765625,2,0,0.023345947265625,1,0
L17H24,056/direct/corrupted/1/order0,56,0,corrupted,257,earlier,False,242,first,Nulma,target,True,True,1.3385838270187378,False,target,0.18902587890625,3,0,0.1796875,2,0,-0.04210408528645833,3,0,-0.0191192626953125,2,0
L17H24,056/direct/corrupted/1/order0,56,0,corrupted,268,earlier,False,253,last,Lelta,target,False,False,1.1529121398925781,False,target,0.079339599609375,5,0,0.07294209798177084,3,0,0.05032806396484375,5,0,0.042423248291015625,3,0
L19H22,056/direct/corrupted/1/order0,56,0,corrupted,241,earlier,False,234,last,Bista,target,False,False,1.007041573524475,False,target,-0.0458984375,1,0,,0,0,0.00726318359375,1,0,,0,0
L19H22,056/direct/corrupted/1/order0,56,0,corrupted,248,earlier,False,234,last,Bista,target,False,False,1.3199446201324463,False,target,0.021587371826171875,2,0,0.09816741943359375,1,0,0.154693603515625,2,0,0.2342529296875,1,0
L19H22,056/direct/corrupted/1/order0,56,0,corrupted,249,earlier,False,234,last,Bista,target,False,False,1.0301069021224976,False,target,0.03947162628173828,2,0,0.10305213928222656,1,0,0.1405181884765625,2,0,0.210601806640625,1,0
L19H22,056/direct/corrupted/1/order0,56,0,corrupted,252,earlier,False,244,last,Nulma,target,True,True,1.0457470417022705,False,target,-0.07879638671875,2,0,-0.0802001953125,1,0,-0.5185546875,2,0,-0.488525390625,1,0
L19H22,056/direct/corrupted/1/order0,56,0,corrupted,257,earlier,False,243,middle,Nulma,target,True,True,1.3824373483657837,False,target,0.0665270487467448,3,0,0.10857963562011719,2,0,-0.20029830932617188,3,0,-0.1936359405517578,2,0
L19H22,056/direct/corrupted/1/order0,56,0,corrupted,260,earlier,False,253,last,Lelta,target,False,False,1.070268154144287,False,target,-0.08026885986328125,4,0,-0.07765960693359375,2,0,0.0121917724609375,4,0,0.068389892578125,2,0
L19H22,056/direct/corrupted/1/order0,56,0,corrupted,267,earlier,False,253,last,Lelta,target,False,False,1.4167625904083252,False,target,0.0074827194213867194,5,0,-0.0011396408081054688,3,0,0.029858398437500003,5,0,0.06821695963541667,3,0
L19H22,056/direct/corrupted/1/order0,56,0,corrupted,282,final,False,243,middle,Nulma,target,True,True,1.3731622695922852,False,target,0.06461181640625,5,0,0.076141357421875,3,0,-0.12843017578125,5,0,-0.12924702962239584,3,0
L20H14,056/direct/corrupted/1/order0,56,0,corrupted,241,earlier,False,234,last,Bista,target,False,False,5.730287075042725,False,target,0.0291290283203125,1,0,,0,0,0.10200309753417969,1,0,,0,0
L20H14,056/direct/corrupted/1/order0,56,0,corrupted,251,earlier,False,234,last,Bista,target,False,False,1.4204539060592651,False,source;target,0.0485992431640625,2,0,0.06310272216796875,1,0,0.1060028076171875,2,0,0.083831787109375,1,0
L21H18,056/direct/corrupted/1/order0,56,0,corrupted,248,earlier,False,233,first,Bista,target,False,False,2.4289028644561768,False,target,0.2249755859375,2,0,0.310546875,1,0,0.18365478515625,2,0,0.1376953125,1,0
L21H18,056/direct/corrupted/1/order0,56,0,corrupted,249,earlier,False,234,last,Bista,target,False,False,76.8769760131836,False,target,0.1610260009765625,2,0,0.242950439453125,1,0,0.4476318359375,2,0,0.39599609375,1,0
L21H18,056/direct/corrupted/1/order0,56,0,corrupted,257,earlier,False,242,first,Nulma,target,True,True,6.283656597137451,False,target,0.3460286458333333,3,0,0.4075927734375,2,0,-0.16520182291666669,3,0,-0.1751708984375,2,0
L21H18,056/direct/corrupted/1/order0,56,0,corrupted,267,earlier,False,252,first,Lelta,target,False,False,6.697321891784668,False,target,0.1282470703125,5,0,0.12308756510416669,3,0,0.05166015624999998,5,0,0.0301513671875,3,0
L21H18,056/direct/corrupted/1/order0,56,0,corrupted,268,earlier,False,253,last,Lelta,target,False,False,20.83526039123535,False,target,0.11425018310546875,5,0,0.09128570556640625,3,0,0.04805297851562501,5,0,-0.019124348958333315,3,0
L21H18,056/direct/corrupted/1/order0,56,0,corrupted,277,earlier,False,252,first,Lelta,target,False,False,1.1217602491378784,False,source;target,-0.12448730468750002,5,0,-0.11600748697916669,3,0,0.08784179687499999,5,0,0.06412760416666669,3,0
L21H18,056/direct/corrupted/1/order0,56,0,corrupted,278,earlier,False,250,last,Bista,source,True,False,12.363274574279785,True,source;target,0.24228248596191407,5,0,0.21864891052246094,3,0,0.4444488525390625,5,0,0.43678029378255206,3,0
L21H18,056/direct/corrupted/1/order0,56,0,corrupted,282,final,False,252,first,Lelta,target,False,False,1.2305301427841187,False,source;target,-0.05998535156250001,5,0,-0.07588704427083331,3,0,0.08481445312500002,5,0,0.0750732421875,3,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,239,earlier,False,234,last,Bista,target,False,False,1.155211329460144,False,target,,0,0,,0,0,,0,0,,0,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,241,earlier,False,234,last,Bista,target,False,False,2.987159013748169,False,target,-0.2134552001953125,1,0,,0,0,-0.09383010864257812,1,0,,0,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,242,earlier,False,234,last,Bista,target,False,False,1.9069952964782715,False,target,-0.17132568359375,1,0,,0,0,-0.0885162353515625,1,0,,0,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,243,earlier,False,234,last,Bista,target,False,False,1.5020699501037598,False,target,-0.08740997314453125,1,0,,0,0,-0.03896331787109375,1,0,,0,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,248,earlier,False,239,first,Wanta,source,False,False,1.1168532371520996,False,source,0.24489068984985352,2,0,,0,0,0.0523681640625,2,0,,0,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,249,earlier,False,234,last,Bista,target,False,False,1.0586347579956055,False,target,-0.09564208984375,2,0,-0.066925048828125,1,0,-0.0118255615234375,2,0,0.0450439453125,1,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,251,earlier,False,234,last,Bista,target,False,False,1.922057032585144,False,source;target,-0.14813995361328125,2,0,-0.0668182373046875,1,0,-0.061126708984375,2,0,-0.04156494140625,1,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,252,earlier,False,234,last,Bista,target,False,False,1.2227234840393066,False,source;target,-0.13986968994140625,2,0,-0.0899810791015625,1,0,-0.03266143798828125,2,0,0.01373291015625,1,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,257,earlier,False,243,middle,Nulma,target,True,True,1.423741340637207,False,target,-0.11300150553385416,3,0,-0.06444549560546875,2,0,-0.013600667317708329,3,0,-0.003662109375,2,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,260,earlier,False,234,last,Bista,target,False,False,1.016625165939331,False,source;target,-0.11557197570800781,4,0,-0.0908203125,2,0,-0.06073760986328125,4,0,-0.0594635009765625,2,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,261,earlier,False,253,last,Lelta,target,False,False,1.0935027599334717,False,target,0.045688629150390625,4,0,0.06407928466796875,2,0,0.0135040283203125,4,0,0.030731201171875,2,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,267,earlier,False,258,first,Pirna,source,False,False,3.1261985301971436,True,source,-0.027731323242187494,5,0,-0.08620452880859375,2,0,0.03277587890625,4,1,0.053497314453125,2,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,277,earlier,False,258,first,Pirna,source,False,False,1.1010994911193848,False,source,-0.08280487060546875,5,0,-0.1440277099609375,3,0,0.0857696533203125,4,1,0.0909576416015625,3,0
L21H24,056/direct/corrupted/1/order0,56,0,corrupted,282,final,False,262,middle,Meldna,target,False,False,1.0229092836380005,False,target,-0.060642242431640625,5,0,-0.05596923828125,3,0,0.0283966064453125,4,1,0.03016153971354167,3,0
L22H5,056/direct/corrupted/1/order0,56,0,corrupted,267,earlier,False,253,last,Lelta,target,False,False,2.4040040969848633,False,target,0.389208984375,5,0,0.38704427083333337,3,0,-0.023560523986816406,5,0,-0.0033772786458333356,3,0
L22H5,056/direct/corrupted/1/order0,56,0,corrupted,274,earlier,False,259,last,Pirna,source,False,False,1.3618818521499634,False,source,-0.07447509765624999,5,0,-0.11149088541666666,3,0,0.030628204345703125,4,1,0.032869974772135414,3,0
L22H5,056/direct/corrupted/1/order0,56,0,corrupted,277,earlier,False,253,last,Lelta,target,False,False,1.4261521100997925,False,source;target,0.07524414062500001,5,0,0.05810546875,3,0,-0.033404541015625,5,0,-0.017578125,3,0
L22H5,056/direct/corrupted/1/order0,56,0,corrupted,282,final,False,244,last,Nulma,target,True,True,1.3326810598373413,False,target,0.07219238281250001,5,0,0.027058919270833343,3,0,-0.0996368408203125,5,0,-0.08435312906901041,3,0
L23H10,056/direct/corrupted/1/order0,56,0,corrupted,239,earlier,False,234,last,Bista,target,False,False,1.218009114265442,False,target,,0,0,,0,0,,0,0,,0,0
L23H10,056/direct/corrupted/1/order0,56,0,corrupted,242,earlier,False,234,last,Bista,target,False,False,1.1832771301269531,False,target,0.0139923095703125,1,0,,0,0,0.27593994140625,1,0,,0,0
L23H10,056/direct/corrupted/1/order0,56,0,corrupted,257,earlier,False,243,middle,Nulma,target,True,True,2.1691272258758545,False,target,-0.042788187662760414,3,0,-0.052776336669921875,2,0,-0.021876017252604164,3,0,-0.0706939697265625,2,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,239,earlier,False,234,last,Bista,target,False,False,3.1889336109161377,False,target,,0,0,,0,0,,0,0,,0,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,248,earlier,False,234,last,Bista,target,False,False,11.872474670410156,False,target,0.25250244140625,2,0,0.18133544921875,1,0,1.3309326171875,2,0,1.598388671875,1,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,249,earlier,False,234,last,Bista,target,False,False,108.23432159423828,False,target,0.375244140625,2,0,0.26727294921875,1,0,2.01043701171875,2,0,2.3363037109375,1,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,252,earlier,False,244,last,Nulma,target,True,True,1.0266077518463135,False,target,-0.007840871810913086,2,0,-0.03377866744995117,1,0,-0.0167236328125,2,0,-0.009765625,1,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,257,earlier,False,253,last,Lelta,target,False,False,1.17253577709198,False,target,0.004571278889973961,3,0,-0.0029392242431640625,2,0,0.3267415364583333,3,0,0.358642578125,2,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,258,earlier,False,244,last,Nulma,target,True,True,2.0103845596313477,False,target,0.07633463541666666,3,0,0.0470428466796875,2,0,0.44270833333333337,3,0,0.450927734375,2,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,267,earlier,False,253,last,Lelta,target,False,False,8.641013145446777,False,target,0.0857177734375,5,0,0.09783935546875,3,0,1.3492111206054687,5,0,1.4654006958007812,3,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,268,earlier,False,253,last,Lelta,target,False,False,3.641178607940674,False,target,0.11579132080078125,5,0,0.11239878336588541,3,0,1.2935546875,5,0,1.3538411458333335,3,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,274,earlier,False,262,middle,Meldna,target,False,False,1.800010323524475,False,target,0.4909828186035156,5,0,0.4967854817708333,3,0,-0.032257080078125,4,1,-0.03662109375,3,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,277,earlier,False,262,middle,Meldna,target,False,False,1.0784246921539307,False,target,0.6138060569763184,5,0,0.6359556516011556,3,0,-0.136138916015625,4,1,-0.13553873697916669,3,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,278,earlier,False,250,last,Bista,source,True,False,1.1397889852523804,False,source;target,-0.28731842041015626,5,0,-0.2330958048502604,3,0,1.696044921875,5,0,1.552978515625,3,0
L24H17,056/direct/corrupted/1/order0,56,0,corrupted,282,final,False,243,middle,Nulma,target,True,True,2.3536088466644287,False,target,0.028047180175781256,5,0,0.004071553548177079,3,0,-0.1378662109375,5,0,-0.19266764322916669,3,0
L26H31,056/direct/corrupted/1/order0,56,0,corrupted,267,earlier,False,253,last,Lelta,target,False,False,1.4697632789611816,False,target,0.43480224609375,5,0,0.5005086263020834,3,0,-0.11348876953125,5,0,-0.12013753255208333,3,0
L26H31,056/direct/corrupted/1/order0,56,0,corrupted,277,earlier,False,252,first,Lelta,target,False,False,3.0398952960968018,False,source;target,0.9235481262207031,5,0,0.9441884358723959,3,0,-0.261444091796875,5,0,-0.2959493001302083,3,0
L26H31,056/direct/corrupted/1/order0,56,0,corrupted,282,final,False,252,first,Lelta,target,False,False,5.74258279800415,False,source;target,1.1203474044799804,5,0,1.1194814046223958,3,0,-0.3155364990234375,5,0,-0.3554026285807292,3,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,239,earlier,False,234,last,Bista,target,False,False,1.0641428232192993,False,target,,0,0,,0,0,,0,0,,0,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,242,earlier,False,240,last,Wanta,source,False,False,1.041208267211914,False,source,-0.108306884765625,1,0,,0,0,0.4013671875,1,0,,0,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,243,earlier,False,240,last,Wanta,source,False,False,1.9404789209365845,False,source,-0.109283447265625,1,0,,0,0,0.4583740234375,1,0,,0,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,245,earlier,False,234,last,Bista,target,False,False,1.2000153064727783,False,target,-0.026193618774414062,2,0,-0.05624198913574219,1,0,-0.07544326782226562,2,0,0.07634735107421875,1,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,248,earlier,False,234,last,Bista,target,False,False,1.1117916107177734,False,target,-0.031281471252441406,2,0,-0.05453205108642578,1,0,0.03216552734375,2,0,0.280029296875,1,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,249,earlier,False,234,last,Bista,target,False,False,1.6338272094726562,False,target,0.0054779052734375,2,0,-0.07611083984375,1,0,-0.0165863037109375,2,0,0.348175048828125,1,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,258,earlier,False,240,last,Wanta,source,False,False,1.1810035705566406,False,source,-0.04665629069010417,3,0,-0.1002044677734375,1,0,0.3892415364583333,3,0,0.455810546875,1,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,262,earlier,False,240,last,Wanta,source,False,False,1.4336167573928833,False,source,-0.03131675720214844,4,0,-0.0468292236328125,2,0,0.22467041015625,4,0,0.1883544921875,2,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,264,earlier,False,253,last,Lelta,target,False,False,1.1884416341781616,False,target,-0.0437042236328125,5,0,-0.045124053955078125,3,0,0.0685394287109375,5,0,0.1078033447265625,3,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,268,earlier,False,253,last,Lelta,target,False,False,1.8992643356323242,False,target,-0.0490203857421875,5,0,-0.07259623209635417,3,0,-0.09797363281249999,5,0,-0.0012613932291666852,3,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,272,earlier,False,253,last,Lelta,target,False,False,1.6847503185272217,False,source;target,-0.06297435760498046,5,0,-0.06843789418538412,3,0,0.1042724609375,5,0,0.173828125,3,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,274,earlier,False,253,last,Lelta,target,False,False,1.7319624423980713,False,source;target,-0.036360549926757815,5,0,-0.03953615824381511,3,0,0.11770439147949219,5,0,0.16576099395751953,3,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,276,earlier,False,253,last,Lelta,target,False,False,1.2255698442459106,False,source;target,-0.027066612243652345,5,0,-0.03776232401529948,3,0,0.11640625,5,0,0.19354248046875,3,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,277,earlier,False,253,last,Lelta,target,False,False,1.866312026977539,False,source;target,-0.06221284866333008,5,0,-0.07744805018107097,3,0,0.11015625000000001,5,0,0.2178955078125,3,0
L30H3,056/direct/corrupted/1/order0,56,0,corrupted,278,earlier,False,234,last,Bista,target,False,False,1.3721504211425781,False,source;target,-0.016241455078125,5,0,-0.07771809895833333,3,0,-0.07563476562499999,5,0,0.030598958333333315,3,0
L31H1,056/direct/corrupted/1/order0,56,0,corrupted,234,earlier,True,234,last,Bista,target,False,False,2.2475016117095947,False,target,,0,0,,0,0,,0,0,,0,0
L31H1,056/direct/corrupted/1/order0,56,0,corrupted,240,earlier,True,240,last,Wanta,source,False,False,6.208914756774902,True,source,0.2548828125,1,0,,0,0,-0.1248779296875,1,0,,0,0
L31H1,056/direct/corrupted/1/order0,56,0,corrupted,244,earlier,True,244,last,Nulma,target,True,True,1.140750765800476,False,target,0.2461700439453125,2,0,0.35015869140625,1,0,0.23998260498046875,2,0,0.1664886474609375,1,0
L31H1,056/direct/corrupted/1/order0,56,0,corrupted,250,earlier,False,234,last,Bista,target,False,False,1.924522876739502,False,source;target,-0.2472381591796875,2,0,-0.290679931640625,1,0,-0.032989501953125,2,0,-0.18548583984375,1,0
L31H1,056/direct/corrupted/1/order0,56,0,corrupted,253,earlier,True,253,last,Lelta,target,False,False,2.7989015579223633,False,target,0.25245030721028644,3,0,0.2469615936279297,2,0,-0.21588134765625,3,0,-0.289215087890625,2,0
L31H1,056/direct/corrupted/1/order0,56,0,corrupted,259,earlier,False,258,first,Pirna,source,False,False,2.005361557006836,False,source,0.192718505859375,4,0,0.351104736328125,2,0,0.402587890625,4,0,0.47021484375,2,0
L31H1,056/direct/corrupted/1/order0,56,0,corrupted,263,earlier,True,263,last,Meldna,target,False,False,1.1291172504425049,False,target,0.022839355468750003,5,0,-0.058186848958333336,3,0,0.4265012741088867,4,1,0.38552220662434894,3,0
L31H1,056/direct/corrupted/1/order0,56,0,corrupted,274,earlier,False,258,first,Pirna,source,False,False,2.193375825881958,False,source,0.4220146179199219,5,0,0.4768358866373698,3,0,0.4310150146484375,4,1,0.5789998372395834,3,0
L31H1,056/direct/corrupted/1/order0,56,0,corrupted,276,earlier,False,258,first,Pirna,source,False,False,1.079070806503296,False,source,0.0685638427734375,5,0,0.0912628173828125,3,0,0.47112274169921875,4,1,0.5971577962239584,3,0
L31H1,056/direct/corrupted/1/order0,56,0,corrupted,277,earlier,False,258,first,Pirna,source,False,False,1.7393684387207031,False,source,0.2637298583984375,5,0,0.3062184651692708,3,0,0.44173431396484375,4,1,0.572784423828125,3,0
L2H1,056/direct/corrupted/1/order1,56,1,corrupted,240,earlier,False,239,first,Pirna,source,False,False,48.677978515625,True,source,0.1414794921875,1,0,,0,0,0.017242431640625,1,0,,0,0
L2H1,056/direct/corrupted/1/order1,56,1,corrupted,244,earlier,False,243,middle,Meldna,target,False,False,25.032196044921875,False,target,0.021358489990234375,2,0,0.02079010009765625,1,0,0.00931549072265625,1,1,0.00931549072265625,1,0
L2H1,056/direct/corrupted/1/order1,56,1,corrupted,253,earlier,False,252,first,Bista,target,False,False,2.165879487991333,False,target,-0.0029424031575520835,3,0,0.008760452270507812,2,0,-0.001515706380208334,3,0,0.0017910003662109375,2,0
L2H1,056/direct/corrupted/1/order1,56,1,corrupted,263,earlier,False,262,middle,Nulma,target,True,True,7.404772758483887,False,target,0.03375701904296875,5,0,0.027722676595052082,3,0,-0.0066772460937500056,5,0,-0.010213216145833329,3,0
L2H1,056/direct/corrupted/1/order1,56,1,corrupted,269,earlier,False,268,first,Bista,source,True,False,8.088720321655273,True,source;target,0.01322479248046875,5,0,0.0013135274251302072,3,0,0.00470285415649414,5,0,0.006022294362386068,3,0
L3H11,056/direct/corrupted/1/order1,56,1,corrupted,245,earlier,False,244,last,Meldna,target,False,False,2.1631617546081543,False,target,-0.016835689544677734,2,0,-0.012694358825683594,1,0,-0.019031524658203125,1,1,-0.019031524658203125,1,0
L3H11,056/direct/corrupted/1/order1,56,1,corrupted,248,earlier,False,244,last,Meldna,target,False,False,2.0889294147491455,False,target,-0.017049789428710938,2,0,-0.010707855224609375,1,0,-0.022344589233398438,1,1,-0.022344589233398438,1,0
L3H11,056/direct/corrupted/1/order1,56,1,corrupted,254,earlier,False,253,last,Bista,target,False,False,2.380722999572754,False,target,-0.01608562469482422,3,0,-0.01180267333984375,2,0,0.018651326497395832,3,0,0.0125885009765625,2,0
L3H11,056/direct/corrupted/1/order1,56,1,corrupted,257,earlier,False,253,last,Bista,target,False,False,1.1322486400604248,False,target,-0.018381436665852863,3,0,-0.013598918914794922,2,0,0.010587056477864584,3,0,0.006008148193359375,2,0
L3H11,056/direct/corrupted/1/order1,56,1,corrupted,264,earlier,False,263,last,Nulma,target,True,True,1.8533226251602173,False,target,-0.005044746398925781,5,0,-0.003009160359700521,3,0,-0.0057220458984375,5,0,-0.009985605875651041,3,0
L6H2,056/direct/corrupted/1/order1,56,1,corrupted,244,earlier,True,244,last,Meldna,target,False,False,1.0924791097640991,False,target,-0.011007308959960938,2,0,-0.01209259033203125,1,0,-0.009707629680633545,1,1,-0.009707629680633545,1,0
L6H2,056/direct/corrupted/1/order1,56,1,corrupted,250,earlier,True,250,last,Lelta,source,False,False,4.188766956329346,True,source;target,0.014214515686035156,2,0,0.005057334899902344,1,0,0.0017571449279785156,2,0,0.0017571449279785156,1,0
L6H2,056/direct/corrupted/1/order1,56,1,corrupted,263,earlier,True,263,last,Nulma,target,True,True,3.259169101715088,False,target,0.0016700744628906257,5,0,0.002178192138671875,3,0,-0.01568756103515625,5,0,-0.016751607259114586,3,0
L6H2,056/direct/corrupted/1/order1,56,1,corrupted,269,earlier,True,269,last,Bista,source,True,False,37.68268966674805,True,source;target,0.0318084716796875,5,0,0.0210723876953125,3,0,-0.0287017822265625,5,0,-0.037785847981770836,3,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,235,earlier,False,234,last,Lelta,target,False,False,8.368401527404785,False,target,,0,0,,0,0,,0,0,,0,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,236,earlier,False,234,last,Lelta,target,False,False,1.2357299327850342,False,target,,0,0,,0,0,,0,0,,0,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,238,earlier,False,234,last,Lelta,target,False,False,2.0842318534851074,False,target,,0,0,,0,0,,0,0,,0,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,241,earlier,False,240,last,Pirna,source,False,False,2.7292330265045166,True,source,0.056247711181640625,1,0,,0,0,-0.04693603515625,1,0,,0,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,244,earlier,False,243,middle,Meldna,target,False,False,3.80720853805542,False,target,0.013523101806640625,2,0,0.01668548583984375,1,0,-0.03331756591796875,1,1,-0.03331756591796875,1,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,245,earlier,False,244,last,Meldna,target,False,False,1.1680641174316406,False,target,0.05361175537109375,2,0,0.05319976806640625,1,0,-0.0594482421875,1,1,-0.0594482421875,1,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,248,earlier,False,244,last,Meldna,target,False,False,2.88057541847229,False,target,0.04514312744140625,2,0,0.04349517822265625,1,0,-0.03314208984375,1,1,-0.03314208984375,1,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,250,earlier,True,250,last,Lelta,source,False,False,2.1867477893829346,False,source;target,0.04100799560546875,2,0,0.03993988037109375,1,0,-0.019989013671875,2,0,-0.019989013671875,1,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,251,earlier,False,250,last,Lelta,source,False,False,1.0060269832611084,False,source;target,0.0184326171875,2,0,0.02385711669921875,1,0,0.00823974609375,2,0,0.00823974609375,1,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,254,earlier,False,253,last,Bista,target,False,False,21.427907943725586,False,target,-0.03290303548177083,3,0,-0.03276824951171875,2,0,0.011759440104166671,3,0,0.00732421875,2,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,257,earlier,False,253,last,Bista,target,False,False,3.366276264190674,False,target,-0.018747965494791664,3,0,-0.0193023681640625,2,0,0.028859456380208336,3,0,0.0288238525390625,2,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,260,earlier,False,259,last,Wanta,source,False,False,2.244502305984497,True,source,0.009464263916015625,4,0,0.02266693115234375,2,0,-0.0437164306640625,4,0,-0.046905517578125,2,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,264,earlier,False,263,last,Nulma,target,True,True,1.9946626424789429,False,target,0.04508018493652344,5,0,0.05057843526204427,3,0,-0.0019683837890625,5,0,0.0015411376953125,3,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,267,earlier,False,263,last,Nulma,target,True,True,1.4667134284973145,False,target,0.02185211181640625,5,0,0.025876363118489586,3,0,0.005997467041015624,5,0,0.004421234130859375,3,0
L7H1,056/direct/corrupted/1/order1,56,1,corrupted,270,earlier,False,262,middle,Nulma,target,True,True,1.1783331632614136,False,target,0.011434936523437501,5,0,0.014078776041666668,3,0,0.00810394287109375,5,0,0.00836944580078125,3,0
L8H8,056/direct/corrupted/1/order1,56,1,corrupted,234,earlier,False,233,first,Lelta,target,False,False,1.3354421854019165,False,target,,0,0,,0,0,,0,0,,0,0
L8H8,056/direct/corrupted/1/order1,56,1,corrupted,250,earlier,False,249,first,Lelta,source,False,False,1.4399975538253784,False,source;target,-0.006610870361328125,2,0,-0.015893936157226562,1,0,-0.014912605285644531,2,0,-0.014912605285644531,1,0
